,track_id,track_title,track_artists,track_album,track_release_date,energy,loudness,tempo,valence,danceability,duration
112,0iEzzJ3zmNQqATy2MilumS,Take a picture,NiziU,Take a picture,2021-03-29,0.871,-4.139,127.945,0.739,0.736,03:01
113,6Xw8CSd3R6xqCmHHB9pBhb,Colors,IZ*ONE,COLOR*IZ,2018-10-29,0.899,-2.785,108.006,0.818,0.71,03:38
114,5xrtzzzikpG3BLbo4q1Yul,LILAC,IU,IU 5th Album 'LILAC',2021-03-25,0.89,-2.275,114.942,0.75,0.738,03:34
115,0SiX8tNiIZskZrPiAh6XxX,Kura Kura,TWICE,Kura Kura,2021-04-21,0.714,-4.351,130.999,0.761,0.734,03:47
116,52CBUrIdyf8tbZaUY9iawE,After School,Weeekly,We play,2021-03-17,0.928,-1.609,164.007,0.738,0.634,03:25
117,2pNJ0TsgiRc4mGdYHazD5w,water color,Whee In,Redd,2021-04-13,0.607,-3.462,107.947,0.751,0.739,03:09
118,1MtCOuTy3B6fU72LQPvg16,HAPPEN,HEIZE,HAPPEN,2021-05-20,0.674,-4.972,112.893,0.565,0.704,03:13
119,0BTaaKT4RMbs5M73tOHX5Y,Alcohol-Free,TWICE,Taste of Love,2021-06-11,0.909,-1.992,97.097,0.702,0.688,03:30
120,1t2qYCAjUAoGfeFeoBlK51,Black Mamba,aespa,Black Mamba,2020-11-17,0.915,-2.862,90.069,0.5,0.52,02:54
121,3YdqewCLgGsFhruA3EhILy,First Time,TWICE,Taste of Love,2021-06-11,0.754,-2.972,107.03,0.771,0.812,03:02
122,7Jzo3IObpANz6giPTUrihB,Baby Blue Love,TWICE,Taste of Love,2021-06-11,0.838,-3.201,115.056,0.72,0.759,02:46
123,4ZoiC0UbYxpqKr9Ceh5mZa,WOOWA,DIA,NEWTRO,2019-03-19,0.92,-2.765,127.008,0.711,0.67,03:31
124,0hpYo5x9iNMGz52fRrflbT,Perfect World,TWICE,Perfect World,2021-06-30,0.877,-2.322,134.98,0.599,0.684,03:02
125,0NaccQM71LPaoSS8EZ0KhW,Outta My Head,JEON SOMI,BIRTHDAY,2019-06-13,0.487,-6.93,130.048,0.581,0.717,03:08
126,44WDsCOwmfTuvL1tfAIErU,동그라미의 꿈,DALsooobin,동그라미의 꿈,2017-02-23,0.368,-8.205,164.107,0.359,0.684,02:54
127,1zMWOzjhKVlWvzvEK3e5n8,Merry-Go-Round,IZ*ONE,Oneiric Diary,2020-06-15,0.971,-1.087,122.027,0.719,0.698,03:00
128,5OnchRw2yAuIAwp2RYLCBa,Girl Front,LOOΠΔ / ODD EYE CIRCLE,Max & Match,2017-10-31,0.795,-4.079,139.99,0.687,0.717,03:16
129,1LQtxz9fIrZskoqDSbhKd3,Turtle,TWICE,Twicetagram,2017-10-30,0.809,-3.595,94.985,0.615,0.741,03:18
130,5awNIWVrh2ISfvPd5IUZNh,PTT (Paint The Town),LOONA,[&],2021-06-28,0.814,-2.437,124.028,0.546,0.781,03:21
131,6PFfx4sEBWPuFqFB0mgX1D,GLASSY,JO YURI,GLASSY,2021-10-07,0.725,-3.815,125.048,0.731,0.723,03:09
132,139JUU8fJkQoeHl9nABk9C,CRUEL,TWICE,Formula of Love: O+T=<3,2021-11-12,0.827,-2.958,124.989,0.82,0.84,03:31
133,3ax3sc1Rn99YbjyKT0HALS,REAL YOU,TWICE,Formula of Love: O+T=<3,2021-11-12,0.831,-3.029,119.975,0.886,0.858,03:07
134,4O1WbQwMV0W6Y2dUCvwoBx,F.I.L.A (Fall In Love Again),TWICE,Formula of Love: O+T=<3,2021-11-12,0.889,-3.076,117.971,0.653,0.756,03:11
135,39kH6C2twlYjyssIW02sbr,LAST WALTZ,TWICE,Formula of Love: O+T=<3,2021-11-12,0.772,-3.272,141.968,0.61,0.799,02:50
136,61iEzLnJzBnMwumWtn0nFp,ESPRESSO,TWICE,Formula of Love: O+T=<3,2021-11-12,0.851,-2.972,93.208,0.752,0.656,03:07
137,4BBnKqIS2pj2hX0zm0CZZx,REWIND,TWICE,Formula of Love: O+T=<3,2021-11-12,0.732,-4.865,82.026,0.436,0.665,03:00
138,7kbOwsTp2Uqm1scjRPiVt4,"PUSH & PULL (JIHYO, SANA, DAHYUN)",TWICE,Formula of Love: O+T=<3,2021-11-12,0.907,-2.487,120.069,0.778,0.739,03:25
139,6bS9w12VuyaqkbNKnw5zZE,"1, 3, 2 (JEONGYEON, MINA, TZUYU)",TWICE,Formula of Love: O+T=<3,2021-11-12,0.875,-2.739,88.938,0.708,0.656,03:18
140,3jsYQw78lrxJA2ysnmOIf9,Some,BOL4,Red Diary Page.1,2017-09-28,0.799,-2.849,103.991,0.782,0.659,03:01
141,2l1igayfoeUbe8xjYTRGqi,Before Anyone Else,YENA,ˣ‿ˣ (SMiLEY),2022-01-17,0.558,-7.266,143.0,0.35,0.612,03:27
142,4zYeD9zVE1FTVp9DG0JWD6,VACAY,YENA,ˣ‿ˣ (SMiLEY),2022-01-17,0.841,-2.621,124.028,0.709,0.762,03:46
